CASH_ADVANCE,BALANCE,CREDIT_LIMIT,PAYMENTS,Cluster_Cash_Advance
48.46298,4240.449485,4500.0,539.231042,2
621.991582,4427.994044,11500.0,1110.44826,3
0.0,187.2126,10000.0,1681.194004,2
2034.051299,9680.188434,12000.0,2428.847512,3
0.0,1186.928037,7000.0,2565.252377,2
1073.640822,85.053515,16000.0,2326.997535,3
0.0,2054.372848,4000.0,1020.782939,0
0.0,60.835983,4000.0,1499.855842,0
88.409075,1438.46998,1500.0,298.435921,0
965.726556,5745.78949,13500.0,1684.800793,3
0.0,746.693629,1000.0,1693.123192,0
4137.147297,4183.877488,9000.0,8713.847904,3
0.0,1140.787563,4500.0,2139.874585,2
0.0,281.469522,12000.0,2463.043567,2
0.0,73.507271,8500.0,999.607298,2
284.17727,2297.696272,6000.0,651.887762,2
0.0,1064.037564,4000.0,2427.690302,0
0.0,2792.534256,8500.0,6000.763458,2
914.843621,606.246031,6500.0,1745.666361,2
0.0,65.253182,6000.0,1558.234063,2
215.945221,73.532797,2500.0,1558.325533,0
0.0,23.956905,16500.0,410.798862,3
1665.296793,4098.215967,7500.0,922.08551,2
0.0,1916.470203,8500.0,577.247923,2
0.0,21.639571,7000.0,3692.246322,2
0.0,841.398158,15500.0,1198.790549,3
274.019905,3857.747562,6500.0,5845.78102,2
132.902662,1920.231187,2300.0,625.532634,0
0.0,304.664917,4000.0,2875.007088,0
390.92983,1.753241,3000.0,704.789521,0
149.167024,1.599053,3000.0,356.465959,0
9313.095186,7422.444145,9000.0,2299.218749,3
0.0,198.31397,3000.0,90.1719,0
1835.81077,2712.176691,3000.0,659.76111,0
0.0,14.434808,2500.0,216.922698,0
501.208665,1376.24407,1500.0,685.228947,0
464.882608,164.684836,3000.0,825.929531,0
99.965503,2837.112414,8000.0,660.781751,2
0.0,931.047119,4000.0,415.139393,0
0.0,438.753147,6500.0,867.534492,2
0.0,364.398745,3000.0,763.738703,0
1884.671403,2135.365916,3000.0,565.655851,0
0.0,27.164388,3000.0,446.722613,0
0.0,468.693449,12000.0,4552.742211,3
2208.470306,1080.956258,2600.0,3078.374295,0
0.0,2849.47477,2500.0,3909.150905,0
918.151142,584.287125,1000.0,1029.191073,0
0.0,3304.829014,5000.0,1411.392046,2
0.0,39.665224,2000.0,295.676965,0
0.0,83.279708,8000.0,1846.833247,2
0.0,227.636073,8000.0,2597.767395,2
1148.992175,928.666372,1000.0,1374.841601,0
0.0,57.764354,10500.0,712.993271,2
0.0,116.626679,4000.0,606.890738,0
7446.549595,8787.333948,12000.0,1919.111579,3
513.286838,4007.32326,6000.0,6967.667428,2
0.0,972.665818,9000.0,10114.18854,2
345.3272,697.525591,1000.0,134.938594,0
0.0,4279.153917,7500.0,836.921157,2
0.0,920.922411,8500.0,2219.82375,2
2567.221138,3308.148118,3000.0,3396.558042,0
0.0,19.945714,6500.0,734.613034,2
1180.074937,868.98325,1800.0,1962.562543,0
39.610415,0.001214,7500.0,231.081616,2
0.0,311.357,9000.0,2395.548466,2
0.0,21.986298,3800.0,1448.573986,0
0.0,1245.890862,4500.0,6133.623121,2
0.0,867.444685,4000.0,8622.953253,2
8004.403258,8625.355309,12000.0,3732.923009,3
0.0,31.973194,2100.0,114.614967,0
152.483846,112.973151,6000.0,552.938783,2
0.0,1337.162883,7500.0,3394.95009,2
90.195376,1738.553751,1800.0,440.33622,0
1135.028534,449.556041,5000.0,4723.998143,2
0.0,1227.548135,1000.0,133.36143,0
0.0,48.213487,7000.0,341.196389,2
0.0,58.949864,6000.0,1694.490864,2
0.0,1367.479599,16500.0,15246.11594,1
5573.509394,2920.392514,15000.0,3319.325665,3
6700.497558,6462.461789,10500.0,2373.476104,3
0.0,1887.119184,4200.0,1534.31902,0
0.0,67.32184,9000.0,526.120039,2
0.0,912.857498,5500.0,95.682798,2
0.0,961.391452,11000.0,1906.997697,2
433.604875,1455.84622,1500.0,1226.999404,0
0.0,44.687434,3750.0,717.927436,0
5315.271763,7103.925375,10500.0,2070.710343,3
0.0,2337.713483,9500.0,1004.760912,2
0.0,619.375758,7000.0,5505.517545,2
0.0,1168.007346,8500.0,946.105536,2
0.0,556.359504,2500.0,1248.404553,0
0.0,8151.985277,17000.0,17575.20083,1
0.0,1.198223,6000.0,304.637365,2
751.596843,2492.985289,2500.0,1577.510657,0
8641.998958,11431.78621,14500.0,3967.893848,3
5884.641102,4116.869029,10500.0,7310.396611,3
0.0,1117.368286,1900.0,667.050505,0
2432.714654,5705.19862,9000.0,10909.20512,3
0.0,916.63778,16500.0,6083.511913,3
0.0,63.685705,2500.0,676.624615,0
0.0,965.605202,1000.0,398.080493,0
0.0,173.658581,1000.0,977.652258,0
0.0,4.382924,14000.0,28988.97388,1
0.0,1708.478796,6500.0,449.234708,2
0.0,222.321892,8500.0,2222.490788,2
5291.769326,465.033038,8500.0,506.365178,2
7193.574138,6138.163709,11500.0,1337.056317,3
0.0,668.102701,7000.0,4869.034025,2
764.579554,4146.527042,8500.0,911.108606,2
0.0,1687.08958,8000.0,3606.985963,2
0.0,1995.089853,7000.0,3348.095046,2
1819.479671,1818.447016,2000.0,757.096312,0
109.490343,33.225168,500.0,736.122329,0
2495.298926,1060.736973,3000.0,3812.753505,0
0.0,129.613905,5500.0,1958.462851,2
0.0,262.106758,4500.0,2489.949174,2
0.0,27.694103,7500.0,611.396021,2
0.0,294.381106,1000.0,542.108571,0
0.0,1895.786893,5500.0,1095.198415,2
3155.857852,2550.528085,3000.0,674.847656,0
0.0,2475.660894,10500.0,511.059528,2
0.0,1499.19943,8000.0,2961.631164,2
565.897178,3181.996689,10400.0,9801.637331,3
0.0,39.761286,7500.0,3327.955123,2
0.0,22.794308,1600.0,119.909635,0
4675.289021,2118.52034,4000.0,1420.257435,2
95.275458,2629.928623,4500.0,4889.053647,2
0.0,1057.585071,1200.0,1083.253347,0
47.031268,180.315352,7000.0,1609.27261,2
481.288304,2402.800575,7000.0,3590.813278,2
4755.162871,3241.29164,12500.0,1441.367488,3
5761.320083,5868.206909,9000.0,1068.212206,3
0.0,937.434519,2500.0,993.196174,0
1116.128466,4804.072481,5000.0,1589.654582,2
0.0,1177.125233,5000.0,7007.797351,2
10725.50074,4393.185874,8000.0,5943.975673,3
215.132661,1695.84301,1800.0,708.699641,0
1781.484344,1830.571451,2000.0,2338.783266,0
0.0,167.505508,4500.0,1989.674433,0
0.0,1075.401912,1200.0,224.135558,0
0.0,392.992722,1500.0,168.998137,0
0.0,136.743106,6000.0,1519.011448,2
0.0,2619.752921,4500.0,1227.952887,2
138.67751,432.385707,1200.0,1980.281176,0
0.0,4.392146,3000.0,250.20211,0
0.0,109.681353,3000.0,2272.075479,0
0.0,632.679411,6000.0,2432.980638,2
0.0,3145.204423,5700.0,1241.075833,2
468.344852,5925.82931,6500.0,1402.586222,2
3819.594336,5227.616927,5200.0,4995.602345,2
397.601082,3019.914063,3300.0,626.302973,0
0.0,26.485924,1500.0,235.328971,0
1304.763283,950.717606,1500.0,1441.710359,0
0.0,75.012641,1950.0,485.738057,0
1037.733925,3156.418686,4000.0,2482.014766,2
0.0,1229.938869,2250.0,1333.446631,0
2176.940929,1589.41431,4000.0,349.53025,0
3249.314496,1106.557102,6500.0,4421.574277,2
0.0,588.795215,21500.0,8130.112361,3
0.0,4627.588589,5200.0,864.174924,2
1585.242991,2766.561266,3000.0,591.132016,0
4344.905863,5363.715074,7000.0,1965.92346,3
5713.47546,2963.244696,7000.0,6310.629888,3
0.0,211.84382,8000.0,1826.642642,2
1111.69,903.031624,1000.0,2210.461973,0
0.0,793.713659,3000.0,1533.10785,0
0.0,8281.348085,10500.0,2856.165405,3
0.0,100.904785,12000.0,1271.161266,2
0.0,140.741786,7500.0,1157.317558,2
7714.493122,3947.749703,10000.0,918.584591,3
0.0,1981.929376,6000.0,2803.926679,2
1910.395479,975.946428,1700.0,4024.595117,0
109.708511,2807.729258,3000.0,616.424424,0
609.316112,2613.123168,3000.0,592.143167,0
0.0,6.576315,4000.0,45.19561,0
1183.478018,778.475416,1500.0,219.322142,0
2560.207055,7170.30572,9500.0,2055.673322,3
0.0,1579.158781,8000.0,1980.952607,2
0.0,131.459201,13500.0,669.589,3
440.715034,1764.520491,3000.0,3815.758864,0
5566.777503,1787.535327,7500.0,4592.708912,2
1273.269924,2769.640442,4500.0,740.45306,2
0.0,0.0,3500.0,58.761299,0
864.137815,774.709467,6000.0,703.328852,2
256.722556,4533.066139,8000.0,1588.74192,2
75.711826,3044.194951,3000.0,1268.702405,0
164.836712,1101.085631,1200.0,270.956427,0
0.0,18.218714,4000.0,1095.921001,0
0.0,7.472301,3000.0,168.885534,0
1145.724422,1258.079397,4500.0,3169.465442,2
1573.646488,497.787017,1000.0,2060.33172,0
4582.065405,8767.5693,9000.0,1824.244866,3
0.0,843.357393,2000.0,304.408605,0
135.404437,1080.667451,6500.0,2571.280305,2
0.0,2945.285382,3000.0,1009.97564,0
3899.963528,3608.548972,5000.0,1043.772722,2
0.0,1209.733106,1200.0,1558.812198,0
0.0,21.664126,4000.0,263.919053,0
0.0,27.832009,5000.0,364.834065,0
0.0,1247.384513,6500.0,1131.607754,2
0.0,1052.127315,1000.0,571.417096,0
0.0,110.400892,1000.0,278.441988,0
172.063782,3232.346639,3500.0,664.715954,0
0.0,498.355964,4500.0,4242.383449,2
1771.824164,2774.249582,13000.0,22350.29247,1
0.0,2332.392373,7000.0,670.376849,2
10519.48252,3630.771485,9000.0,5171.793236,3
1984.010422,4676.575915,8000.0,1274.301021,2
0.0,39.477741,1000.0,288.039256,0
0.0,8.04034,6000.0,266.209837,2
0.0,83.004246,3000.0,666.292539,0
0.0,197.02206,3000.0,3458.142743,0
0.0,223.818492,7300.0,1913.220366,2
4134.316549,2270.429964,13000.0,12080.20143,3
36.144056,341.379209,3000.0,595.682302,0
1820.800715,103.393689,3000.0,0.0,0
0.0,1050.527038,8500.0,7713.262155,2
888.915071,1033.394656,2000.0,569.731828,0
0.0,0.0,6000.0,2437.260081,2
1878.058967,5805.32079,7500.0,1351.901655,2
189.705758,167.35668,6000.0,292.213876,2
1963.562252,5942.683036,9000.0,1659.876332,3
3639.817554,5559.733773,7500.0,2519.858893,3
0.0,2650.518784,3000.0,1229.096798,0
47.222001,0.126562,1200.0,119.790593,0
0.0,1.343207,7000.0,170.180973,2
0.0,1229.397644,9000.0,9686.614183,2
0.0,1163.790341,1200.0,541.21958,0
0.0,2000.797758,7500.0,1864.665644,2
0.0,8809.504736,14500.0,25825.32482,1
0.0,82.803156,4000.0,699.109729,0
522.525877,343.674421,1700.0,51.461732,0
0.0,171.616134,4500.0,4736.750346,2
0.0,417.841508,3000.0,802.93759,0
0.0,97.917955,7500.0,702.365795,2
0.0,6.08697,1500.0,224.061597,0
0.0,1.600479,2500.0,363.735397,0
0.0,70.457831,4500.0,904.796957,0
0.0,1160.206649,2000.0,876.757279,0
0.0,4060.966003,11500.0,3347.328701,3
296.922557,2714.595164,8500.0,2055.474721,2
0.0,1212.812748,2000.0,1738.449943,0
0.0,48.822128,1000.0,478.875501,0
1087.082047,694.202818,1200.0,1721.925721,0
3757.973335,3478.592472,4000.0,611.537657,2
0.0,1191.662907,4350.0,278.328435,0
185.374726,1552.772103,3000.0,3125.652785,0
0.0,705.232653,900.0,1941.959847,0
0.0,3391.70218,18000.0,35843.62593,1
953.600788,1013.728552,6000.0,4176.325274,2
0.0,22.728166,3500.0,301.677275,0
830.316783,799.518482,1000.0,361.021723,0
139.701781,5344.347568,6000.0,1467.932074,2
0.0,350.378913,7500.0,4547.760665,2
0.0,2763.049499,3050.0,1614.5512,0
0.0,4.383989,4500.0,217.143643,0
3056.622746,4954.880195,5500.0,1442.246195,2
0.0,1670.146578,2700.0,1164.552612,0
0.0,1728.275923,6000.0,1217.960916,2
0.0,1034.555485,2700.0,5651.220766,0
0.0,502.653982,12000.0,4517.823754,3
0.0,1216.570617,4500.0,5671.221416,2
0.0,7611.152584,12000.0,4610.460803,3
0.0,25.414572,13000.0,280.367131,2
0.0,135.037323,3300.0,1760.310579,0
1125.868686,41.762859,12000.0,0.0,2
1029.987801,1563.747179,4000.0,2282.161389,0
262.147162,1044.273707,6700.0,2624.741492,2
3278.461198,8159.168439,15000.0,1698.958527,3
0.0,2403.75955,2600.0,687.263236,0
3719.650168,2876.009336,4000.0,248.342971,0
1962.749428,1237.673602,2000.0,589.980487,0
0.0,283.30016,9000.0,526.087388,2
9123.485636,7339.943073,9000.0,1314.192386,3
0.0,1226.122189,1200.0,439.233552,0
7867.732492,3515.039029,4000.0,10693.27843,3
0.0,30.525356,14500.0,498.165923,3
5790.59647,1283.280303,3000.0,4073.172497,0
0.0,49.416158,6000.0,836.812414,2
0.0,1621.035373,2000.0,500.515114,0
2684.507978,1624.651156,6000.0,894.813551,2
0.0,5269.72399,7000.0,1771.172074,2
0.0,314.507915,8500.0,4089.583027,2
0.0,2150.212841,8500.0,587.669772,2
159.673475,891.620777,2000.0,593.110495,0
0.0,3454.094319,7500.0,22542.58705,1
440.972634,86.905609,2500.0,1538.001397,0
93.690441,1647.932117,1800.0,390.2023,0
0.0,188.424847,6500.0,1271.233538,2
0.0,1250.885289,1800.0,461.638318,0
4042.791779,5148.625027,6500.0,1274.60362,2
0.0,3272.586986,12000.0,1132.705302,3
2253.381516,1698.369764,4500.0,5512.828223,2
0.0,246.864346,6000.0,2734.138816,2
0.0,2004.914139,11500.0,1718.220924,3
575.193978,10.703306,1000.0,0.0,0
1668.104809,1410.753575,4000.0,409.037304,0
1441.065248,2388.030134,11000.0,5990.39237,3
148.986635,96.109401,8000.0,3722.654209,2
0.0,8953.743398,12000.0,2105.588422,3
950.424076,3414.977831,5000.0,732.08134,2
5465.141893,1039.88038,5000.0,5293.609266,2
0.0,92.898327,6000.0,787.50992,2
255.676579,2885.068871,3000.0,712.676699,0
9945.280243,7919.563494,10000.0,1594.977158,3
5192.290154,4707.131609,10000.0,5352.856606,3
92.668977,1915.245632,1950.0,542.919146,0
0.0,392.667425,7500.0,3189.923177,2
0.0,104.57287,6000.0,870.874657,2
1082.684755,2257.542109,3000.0,464.716284,0
0.0,75.070011,4000.0,743.358844,0
0.0,7533.854422,20500.0,1790.394949,3
279.557918,628.384411,2000.0,177.708307,0
0.0,165.808096,9000.0,672.446893,2
0.0,5329.544052,5500.0,1587.462442,2
0.0,1171.429087,3000.0,3073.603769,0
0.0,99.912238,1000.0,463.326909,0
0.0,114.295749,1000.0,115.418223,0
0.0,287.099648,9000.0,2258.647459,2
3397.577504,5867.560972,7000.0,1498.619792,2
948.293789,7499.30365,7500.0,1326.434054,3
0.0,23.331936,1600.0,1381.551722,0
0.0,262.723622,9000.0,3095.831769,2
628.366944,204.584048,1600.0,1933.810453,0
7448.32932,4977.237859,6500.0,6850.235626,3
0.0,433.677841,7000.0,2312.220888,2
5607.394437,1220.493289,6000.0,566.644234,2
116.632141,3740.907731,4000.0,128.371777,0
295.812224,1669.01626,1800.0,1065.80426,0
0.0,117.617134,2100.0,1024.806886,0
1448.031295,3802.910134,4000.0,915.900602,2
0.0,43.354029,1200.0,564.845244,0
3162.719581,4530.639094,8000.0,995.539176,2
3969.324981,3529.587012,9000.0,3603.147293,3
2687.982848,5052.910787,6000.0,917.236699,2
0.0,51.923357,7000.0,832.140348,2
0.0,144.012882,4000.0,1945.250404,0
118.972449,293.803208,10000.0,1172.022584,2
0.0,11.188595,1000.0,110.860738,0
584.976769,516.814969,1500.0,927.381808,0
0.0,1134.122053,1400.0,2155.314664,0
0.0,11670.17985,11500.0,5031.032515,3
2710.997094,1569.88775,4000.0,3306.369832,2
364.852384,4532.433434,7000.0,3039.325393,2
193.187682,5505.828486,6000.0,1355.058674,2
3133.305504,2843.394382,6000.0,680.388185,2
0.0,2391.214539,4000.0,2710.98198,2
0.0,2270.950105,8500.0,830.130725,2
0.0,5193.415429,15500.0,1734.349114,3
195.932353,2431.193194,4000.0,976.859575,0
5184.090716,1232.292951,4500.0,6050.865303,2
0.0,279.253475,8500.0,3105.312146,2
0.0,2369.91046,6500.0,795.94344,2
0.0,1917.441126,15000.0,13733.55783,1
16323.64243,7445.228843,11500.0,11320.00746,1
0.0,193.565763,3000.0,1543.210017,0
341.360876,3013.590493,3000.0,750.160714,0
683.253783,92.406069,3500.0,1044.949836,0
3251.021027,2472.874609,6500.0,9076.561132,2
0.0,154.439292,6000.0,1032.089965,2
298.491305,269.911748,500.0,1258.023851,0
0.0,146.04887,6500.0,3498.681846,2
1492.253356,2779.833422,3000.0,1708.484919,0
0.0,161.792222,2000.0,3051.442623,0
0.0,5239.120768,5750.0,2107.740768,2
0.0,2288.014844,2500.0,989.999739,0
402.906235,1526.707241,1500.0,1086.417545,0
0.0,52.598283,6500.0,600.096058,2
473.430801,981.886157,3500.0,768.398403,0
116.193463,14.891634,3000.0,0.0,0
0.0,5.270593,4000.0,411.825987,0
0.0,314.675322,10000.0,1425.2566,2
0.0,467.244925,16000.0,2259.241805,3
266.383091,304.945628,4000.0,2803.353036,0
678.525863,1271.429631,1500.0,526.910053,0
0.0,97.389327,12500.0,453.421982,2
994.167915,1597.521193,5000.0,3187.854069,2
197.521871,10.118033,1500.0,648.301187,0
0.0,103.629108,6000.0,1343.893653,2
1586.612256,993.027484,1200.0,2185.377456,0
980.879554,4226.501257,10500.0,615.450902,3
0.0,1118.086877,1200.0,277.766526,0
0.0,555.131027,5500.0,3219.285764,2
391.73075,1133.572488,1600.0,4936.506976,0
949.437186,3646.04461,8000.0,975.508088,2
6263.883768,3790.914663,8300.0,6173.165264,3
0.0,340.082231,7500.0,2658.629277,2
0.0,11.249863,10000.0,234.444295,2
0.0,108.548004,4000.0,1181.316469,0
0.0,601.68828,1500.0,310.912113,0
0.0,2529.016337,2500.0,1746.018537,0
0.0,306.90901,10500.0,2605.175646,2
0.0,14.203161,7950.0,346.311752,2
987.378841,3387.93956,7000.0,889.86432,2
2861.967408,26.247988,3000.0,0.0,0
0.0,3961.649658,4500.0,2216.561982,2
315.342982,121.388989,7000.0,1778.900698,2
0.0,354.527499,9000.0,4001.942901,2
0.0,912.36003,15000.0,11381.63396,3
994.391034,5337.987139,13500.0,1663.976007,3
1817.321515,4210.323012,7500.0,8138.429479,3
0.0,890.275144,1800.0,3334.754054,0
0.0,1740.169093,1800.0,667.764492,0
2965.656802,5383.084424,9000.0,15824.73587,1
7665.092756,4603.402061,14000.0,9874.465723,3
0.0,18.150347,4500.0,297.276499,0
1442.587409,2833.613641,3000.0,1564.459934,0
0.0,1547.714145,3500.0,4061.48987,0
0.0,144.346693,4500.0,1828.116915,0
0.0,1377.812538,18000.0,13535.67697,1
0.0,926.341558,1000.0,1293.650192,0
0.0,10822.05811,15500.0,2740.09442,3
0.0,1238.932482,1500.0,1575.457164,0
1116.370312,5681.962807,11500.0,2167.822526,3
0.0,1269.019947,2600.0,2875.999728,0
0.0,1592.48626,10500.0,1695.90191,2
0.0,9502.256762,10500.0,4177.324826,3
0.0,57.416262,1200.0,559.813964,0
5585.815801,2303.956234,6000.0,331.450159,2
0.0,2286.9003,4000.0,5981.014712,2
1353.576787,1058.369265,1500.0,1381.061656,0
1692.520703,4803.122987,8500.0,1089.772516,2
11405.73425,6836.552992,10000.0,6834.695342,3
317.505521,3.122949,2500.0,559.499889,0
314.032321,1053.639683,2200.0,1181.14154,0
5187.258558,11734.26656,15500.0,3624.231423,3
0.0,80.55139,10000.0,1731.530778,2
99.670323,1308.786637,1500.0,528.262752,0
0.0,6224.464489,6500.0,2546.344149,2
331.57572,874.203747,3000.0,1473.641228,0
1024.351429,1329.443468,1800.0,684.599962,0
520.844673,4372.395867,4500.0,1345.099869,2
117.482021,4473.439581,4500.0,1481.910221,2
271.093275,1127.607606,8500.0,662.387331,2
0.0,1194.651852,1200.0,482.355548,0
0.0,291.991838,13500.0,2238.594868,3
0.0,2929.747983,3000.0,1037.958748,0
0.0,16.005542,5000.0,450.83685,0
0.0,6937.806466,10500.0,2163.154746,3
1282.985376,7888.028118,12000.0,1685.554741,3
0.0,1020.292184,1500.0,492.184722,0
0.0,4751.924842,5000.0,2635.439016,2
452.803657,2270.955171,3100.0,503.196519,0
943.90775,2377.759245,6500.0,4119.519203,2
163.855122,1473.902933,1500.0,340.239419,0
2529.901587,6853.020124,7500.0,1863.404442,3
210.417767,1527.644591,1700.0,540.406147,0
0.0,1611.475175,1500.0,1019.454819,0
2865.942873,344.591662,4000.0,663.651176,0
0.0,2021.641161,2000.0,704.24077,0
0.0,102.228073,5000.0,1075.317643,2
0.0,1407.26415,1500.0,337.890842,0
879.540473,2158.419812,2500.0,664.112193,0
0.0,1492.433396,6000.0,2224.187609,2
1682.146822,5193.661885,5500.0,2422.095104,2
3197.181617,1885.547591,8000.0,8559.584636,3
0.0,54.842927,4000.0,329.582826,0
1953.192558,2125.107734,2500.0,560.757972,0
0.0,102.832194,10000.0,1480.49182,2
0.0,1628.609633,2000.0,586.263693,0
270.57595,1733.68291,1700.0,689.279807,0
1895.60877,9303.557117,12500.0,4054.579469,3
1853.517071,3541.960207,4000.0,789.692304,2
94.535691,1.420316,1200.0,0.0,0
0.0,2447.783112,2500.0,740.165746,0
0.0,94.280326,9000.0,922.71497,2
291.278909,1628.591333,1800.0,1018.197785,0
0.0,396.667584,4000.0,827.889811,0
0.0,5036.762745,10000.0,1331.175753,3
1423.527628,248.243958,3500.0,181.018701,0
172.656204,109.417101,5000.0,2250.036431,2
0.0,4624.411724,7000.0,1045.881353,2
0.0,491.605909,2500.0,282.956764,0
1129.296969,5329.815675,5500.0,1390.662933,2
0.0,10.486808,2500.0,557.897488,0
2117.809244,4402.354047,5000.0,1030.120113,2
7545.629864,7283.579076,11500.0,1543.541917,3
0.0,30.859227,7500.0,485.108353,2
0.0,112.87035,7500.0,1129.696171,2
2735.148792,7390.19856,12000.0,1920.45776,3
0.0,1274.142457,7500.0,3984.42893,2
0.0,644.112226,12000.0,2529.45977,2
0.0,91.231825,6000.0,960.373775,2
0.0,915.717703,1000.0,1221.513652,0
155.804123,1216.594927,1200.0,654.24428,0
905.982826,5941.271179,6000.0,3140.402423,2
0.0,3817.693096,5000.0,6752.531183,2
0.0,0.0,1500.0,431.443959,0
0.0,1276.941373,1000.0,1410.009813,0
389.680166,8099.879299,12500.0,1863.944131,3
465.455995,86.694598,1500.0,543.82992,0
0.0,78.910866,2600.0,903.603701,0
0.0,52.776167,3000.0,478.833594,0
0.0,109.140973,3500.0,597.96043,0
0.0,2586.533933,3000.0,886.663668,0
2790.317276,6668.440979,16000.0,17068.96724,1
879.324856,2539.279598,3000.0,757.327536,0
91.406322,2154.354852,6000.0,732.471319,2
457.611102,2720.959921,3000.0,967.657856,0
0.0,693.643988,5000.0,338.79121,2
8264.603438,3414.780266,9000.0,718.95107,3
90.363202,3478.070041,12000.0,955.30285,3
4169.593183,6378.276044,10500.0,1376.688305,3
91.341961,33.07464,8500.0,435.600387,2
0.0,366.68899,3000.0,276.166583,0
0.0,245.17692,4000.0,2261.352187,0
666.779555,786.483086,1200.0,1391.068932,0
0.0,7.03142,2500.0,844.120402,0
3632.137219,4379.015578,14500.0,2034.929239,3
0.0,167.757298,1200.0,863.485864,0
2831.836214,1199.555426,3000.0,707.767429,0
3536.320402,5774.207136,15000.0,4711.567357,3
0.0,41.461969,6000.0,1104.875573,2
55.212259,1383.161918,1500.0,276.630198,0
0.0,2572.878701,4000.0,2386.982592,2
0.0,177.556406,12000.0,1842.340524,2
2156.577132,538.995587,1200.0,3303.660591,0
0.0,92.816307,1000.0,383.914659,0
503.562164,1247.423771,1500.0,721.897274,0
0.0,911.298036,1200.0,283.608489,0
0.0,98.427228,8500.0,371.314009,2
1110.807913,989.993863,1200.0,240.088742,0
0.0,69.352136,10000.0,837.801642,2
0.0,12.029327,4000.0,1333.87748,0
0.0,1265.781431,3000.0,338.977714,0
1074.785954,3682.768495,4050.0,2121.026757,2
0.0,210.993146,6500.0,1240.766161,2
4586.702891,3171.17541,6000.0,598.08223,2
0.0,311.121985,7500.0,652.002188,2
0.0,3310.573808,12500.0,1372.959063,3
1871.859929,408.948673,10000.0,3902.376688,2
0.0,131.342635,13000.0,1113.408654,2
0.0,365.005559,4000.0,1386.413639,0
0.0,26.599993,10500.0,1034.7342,2
1377.191285,1117.461472,1500.0,171.694194,0
0.0,26.216029,14000.0,1560.047704,3
0.0,1106.697298,6500.0,1556.574701,2
0.0,2205.471982,6000.0,2726.198575,2
1654.212185,1722.910058,4000.0,511.525617,0
74.812657,1672.969871,2100.0,341.940624,0
1432.955059,1333.896193,1500.0,310.700827,0
18.427395,1329.826951,7500.0,625.414678,2
0.0,117.063942,3000.0,1336.493092,0
0.0,559.151424,5500.0,254.733329,2
0.0,10.160744,2000.0,139.914571,0
3256.756231,5206.452425,9500.0,996.182712,3
0.0,2623.967336,5500.0,1245.201203,2
1508.526487,2297.324675,5500.0,9481.484058,2
3990.963781,7248.040967,8500.0,2645.690806,3
6022.786892,1917.977989,6500.0,7189.695757,2
0.0,206.376314,3000.0,2089.598011,0
1564.285475,5283.566994,9500.0,1384.838966,3
0.0,102.055178,7500.0,2181.215224,2
8095.180408,3360.689054,9500.0,4897.570343,3
0.0,1046.787477,1200.0,477.482016,0
0.0,869.091492,3000.0,336.521212,0
0.0,5292.905315,6000.0,3597.677582,2
5603.126858,1856.325339,7000.0,9221.922948,3
0.0,127.240494,2500.0,371.387459,0
1905.919704,2282.814895,9500.0,4419.287987,2
909.986628,859.07875,3500.0,1408.880515,0
1252.18184,5403.208353,6000.0,1572.554124,2
0.0,1941.539209,6300.0,495.133413,2
5051.791781,5418.305735,8000.0,1476.335057,3
2108.302563,11955.30817,13000.0,3933.35535,3
1108.666511,1224.513636,1200.0,467.463129,0
945.547556,817.793943,2400.0,635.314875,0
4945.02074,4382.112084,4000.0,6445.786897,2
4158.61262,9264.786223,9500.0,2535.922657,3
3320.07679,6512.478876,7000.0,1304.362846,3
0.0,31.941802,2000.0,472.60055,0
736.547491,30.863497,1500.0,1377.984542,0
170.376441,1469.720674,1500.0,395.486928,0
0.0,332.888212,3000.0,473.166128,0
2197.163192,2421.943818,2500.0,2483.286273,0
0.0,2200.566765,6000.0,631.025111,2
259.91508,1719.310566,1950.0,458.841298,0
6634.23196,2247.126627,7000.0,316.025009,2
2123.721395,1663.967468,2500.0,1566.483167,0
36.202957,1402.776239,1500.0,152.324616,0
5247.419951,9459.138771,15000.0,1987.085155,3
9579.677222,4626.278301,5000.0,613.553141,2
498.463933,113.703142,6500.0,851.637227,2
0.0,168.539199,5000.0,197.074177,0
2276.320971,662.022698,3000.0,1914.038297,0
0.0,1302.78269,1500.0,351.864266,0
1295.246094,517.118528,11000.0,6684.559773,3
14200.89313,5598.864288,15500.0,12487.36815,1
2099.802521,6537.800686,8500.0,1625.320799,3
0.0,1308.302091,1800.0,258.034145,0
0.0,1009.062757,7500.0,1184.723606,2
0.0,8.286935,3000.0,125.140043,0
0.0,151.006318,1800.0,1380.904206,0
1257.241177,2062.665478,4000.0,1049.378278,0
2461.891684,3666.676179,4000.0,674.881553,2
1552.832951,1764.908055,3666.666667,5126.650633,2
0.0,2919.796228,7500.0,832.687649,2
0.0,1925.094714,7500.0,5851.06442,2
1153.665768,5291.221238,15000.0,1718.461993,3
182.66132,107.13002,200.0,255.103798,0
0.0,124.285688,1000.0,367.258695,0
6498.711722,6727.539699,8500.0,1303.904127,3
0.0,3007.470055,3000.0,561.592591,0
0.0,5715.854635,8500.0,1828.965006,2
0.0,274.038592,1700.0,911.371697,0
0.0,3476.603507,12500.0,6084.947427,3
1859.42106,1075.825135,9000.0,2266.903508,2
3180.893742,760.925748,5000.0,2312.470872,2
0.0,51.427334,7000.0,544.044265,2
18.482296,1093.946163,1200.0,276.73092,0
